ID	NAZWA	NAZWA_DOD	SUBSTANCJE
RPL:35204	Concor Cor 3,75	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35205	Concor Cor 7,5	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35206	Espumisan	Simeticonum	Simeticonum
RPL:35207	Noclaud	Cilostazolum	Cilostazolum
RPL:35208	Bepanthen Plus	Dexpanthenolum + Chlorhexidini hydrochloridum	Dexpanthenolum	Chlorhexidini hydrochloridum
RPL:35209	Hygroton	Chlortalidonum	Chlortalidonum
RPL:35210	FDG Pozyton	Fludeoxyglucosum [18 F]	Fludeoxyglucosum[18 F]
RPL:35211	Lozap 50	Losartanum kalicum	Losartanum kalicum
RPL:35212	Urimper	Tolterodini tartras	Tolterodini tartras
RPL:35213	Fulvestrant Sandoz	Fulvestrantum	Fulvestrantum
RPL:35214	Voriconazole Actavis	Voriconazolum	Voriconazolum
RPL:35215	Voriconazole Actavis	Voriconazolum	Voriconazolum
RPL:35216	Hedussin	Hederae helicis folii extractum siccum	Hederae helicis folii extractum siccum
RPL:35217	Aripiprazole STADA	Aripiprazolum	Aripiprazolum
RPL:35218	Aripiprazole Genthon	Aripiprazolum	Aripiprazolum
RPL:35219	Tantum Verde Forte	Benzydamini hydrochloridum	Benzydamini hydrochloridum
RPL:35220	Predasol	Prednisoloni hemisuccinas 	Prednisoloni hemisuccinas
RPL:35221	Tantum Verde	Benzydamini hydrochloridum	Benzydamini hydrochloridum
RPL:35222	Predasol	Prednisoloni hemisuccinas 	Prednisoloni hemisuccinas
RPL:35223	Escitil	Escitalopramum	Escitalopramum
RPL:35224	Aripiprazole Genthon	Aripiprazolum	Aripiprazolum
RPL:35225	Ubinalfen	Ibuprofenum	Ibuprofenum
RPL:35226	Cefuroxime Aurobindo	Cefuroximum	Cefuroximum axetilum
RPL:35227	Cefuroxime Aurobindo	Cefuroximum	Cefuroximum axetilum
RPL:35228	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35229	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35230	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35231	Spironol	Spironolactonum	Spironolactonum
RPL:35232	Elocom	Mometasoni furoas	Mometasoni furoas
RPL:35233	Ortanol Max	Omeprazolum	Omeprazolum
RPL:35234	Vermox	Mebendazolum	Mebendazolum
RPL:35235	Macmiror complex 500	Nifuratelum + Nystatinum
RPL:35236	Fortrans	Produkt złożony	Produkt złożony
RPL:35237	Unituxin	Dinutuximabum	Dinutuximabum
RPL:35239	Lazurex	Aripiprazolum	Aripiprazolum
RPL:35240	Lazurex	Aripiprazolum	Aripiprazolum
RPL:35241	Lazurex	Aripiprazolum	Aripiprazolum
RPL:35242	Lazurex	Aripiprazolum	Aripiprazolum
RPL:35243	Teicopix	Teicoplaninum	Teicoplaninum
RPL:35244	Teicopix	Teicoplaninum	Teicoplaninum
RPL:35245	Teicopix	Teicoplaninum	Teicoplaninum
RPL:35246	Aricogan	Aripiprazolum	Aripiprazolum
RPL:35247	Aricogan	Aripiprazolum	Aripiprazolum
RPL:35248	Aricogan	Aripiprazolum	Aripiprazolum
RPL:35249	Aricogan	Aripiprazolum	Aripiprazolum
RPL:35250	Terlipressini acetas EVER Pharma	Terlipressini acetas	Terlipressini acetas
RPL:35251	Belkyra 	Deoxycholic Acid	Deoxycholic Acid
RPL:35252	Novynette	Ethinylestradiolum + Desogestrelum	Ethinylestradiolum	Desogestrelum
RPL:35253	Depo-Medrol	Methylprednisoloni acetas	Methylprednisoloni acetas
RPL:35254	Omnisolvan	Ambroxoli hydrochloridum	Ambroxoli hydrochloridum
RPL:35255	Omnisolvan	Ambroxoli hydrochloridum	Ambroxoli hydrochloridum
RPL:35256	Polvertic	Betahistini dihydrochloridum	Betahistini dihydrochloridum
RPL:35261	LisiHEXAL 20	Lisinoprilum	Lisinoprilum
RPL:35262	LisiHEXAL 10	Lisinoprilum	Lisinoprilum
RPL:35263	Dalacin T	Clindamycinum	Clindamycinum
RPL:35264	Polvertic	Betahistini dihydrochloridum	Betahistini dihydrochloridum
RPL:35265	Beto 200 ZK	Metoprololi succinas	Metoprololi succinas
RPL:35266	Beto 150 ZK	Metoprololi succinas	Metoprololi succinas
RPL:35267	Beto 100 ZK	Metoprololi succinas	Metoprololi succinas
RPL:35269	Fenistil	Dimetindeni maleas	Dimetindeni maleas
RPL:35270	Zomig	Zolmitriptanum	Zolmitriptanum
RPL:35271	Lesine	Drospirenonum + Ethinylestradiolum	Drospirenonum	Ethinylestradiolum
RPL:35272	Aescin	Escinum	Escinum
RPL:35276	Diprosalic	Betamethasoni dipropionas + Acidum salicylicum	Betamethasoni dipropionas	Acidum salicylicum
RPL:35281	Duloxgamma	Duloxetini hydrochloridum	Duloxetini hydrochloridum
RPL:35282	Duloxgamma	Duloxetini hydrochloridum	Duloxetini hydrochloridum
RPL:35284	Sevemed	Sevelameri carbonas	Sevelameri carbonas
RPL:35285	Beto 25 ZK	Metoprololi succinas	Metoprololi succinas
RPL:35287	Carivalan	Carvedilolum + Ivabradinum	Carvedilolum	Ivabradini hydrochloridum
RPL:35289	Carivalan	Carvedilolum + Ivabradinum	Carvedilolum	Ivabradini hydrochloridum
RPL:35290	Carivalan	Carvedilolum + Ivabradinum	Carvedilolum	Ivabradini hydrochloridum
RPL:35291	Carivalan	Carvedilolum + Ivabradinum	Carvedilolum	Ivabradini hydrochloridum
RPL:35292	Carivalan	Carvedilolum + Ivabradinum	Carvedilolum	Ivabradini hydrochloridum
RPL:35293	Carivalan	Carvedilolum + Ivabradinum	Carvedilolum	Ivabradinum
RPL:35295	Neurovit Fast	Thiamini hydrochloridum + Pyridoxini hydrochloridum + Cyanocobalaminum	Thiamini hydrochloridum	Pyridoxini hydrochloridum	Cyanocobalaminum
RPL:35297	Hygroton	Chlortalidonum	Chlortalidonum
RPL:35300	Flustad	Ibuprofenum + Phenylephrini hydrochloridum	Ibuprofenum	Phenylephrini hydrochloridum
RPL:35305	Praluent	Alirocumabum	Alirocumabum
RPL:35306	Praluent	Alirocumabum	Alirocumabum
RPL:35307	Aripiprazole Mylan Pharma	Aripiprazolum	Aripiprazolum
RPL:35308	Aripiprazole Mylan Pharma	Aripiprazolum	Aripiprazolum
RPL:35309	Aripiprazole Mylan Pharma	Aripiprazolum	Aripiprazolum
RPL:35310	Aripiprazole Mylan Pharma	Aripiprazolum	Aripiprazolum
RPL:35311	Apo-Amlo 10	Amlodipinum	Amlodipinum
RPL:35312	Cinie 100	Sumatriptanum	Sumatriptanum
RPL:35313	Hygroton	Chlortalidonum	Chlortalidonum
RPL:35314	Dalacin T	Clindamycinum	Clindamycinum
RPL:35315	Dalacin	Clindamycinum	Clindamycinum
RPL:35316	Gynalgin	Metronidazolum + Chlorquinaldolum	Metronidazolum	Chlorquinaldolum
RPL:35317	Sintredius	Prednisolonum	Prednisolonum
RPL:35321	Femoden	Ethinylestradiolum + Gestodenum	Ethinylestradiolum	Gestodenum
RPL:35322	Pimafucort	Hydrocortisonum + Natamycinum + Neomycinum	Hydrocortisonum	Natamycinum	Neomycinum
RPL:35326	Sumamigren	Sumatriptanum	Sumatriptanum
RPL:35327	Alendrogen	Acidum alendronicum	Acidum alendronicum
RPL:35328	Malarone	Atovaquonum + Proguanili hydrochloridum	Atovaquonum	Proguanili hydrochloridum
RPL:35329	Fortrans	Produkt złożony
RPL:35331	Sumamigren	Sumatriptanum	Sumatriptanum
RPL:35333	Rasagilin Glenmark	Rasagilinum	Rasagilinum
RPL:35336	Aescin	Escinum	Escinum
RPL:35337	Teysuno	Tegafurum + Gimeracilum + Oteracilum	Tegafurum	Gimeracilum	Oteracilum
RPL:35338	Procto-Glyvenol	Tribenosidum + Lidocainum	Tribenosidum	Lidocainum
RPL:35339	Teysuno	Tegafurum + Gimeracilum + Oteracilum	Tegafurum	Gimeracilum	Oteracilum
RPL:35340	Zostavax	Szczepionka przeciw półpaścowi Herpes zoster żywa
RPL:35341	Beto 200 ZK	Metoprololi succinas	Metoprololi succinas
RPL:35342	Aripsan	Aripiprazolum	Aripiprazolum
RPL:35343	Aripsan	Aripiprazolum	Aripiprazolum
RPL:35344	Aripsan	Aripiprazolum	Aripiprazolum
RPL:35346	VaxigripTetra	Czterowalentna szczepionka przeciw grypie (rozszczepiony wirion), inaktywowana	Szczepionka przeciwko grypie
RPL:35348	Septolux Max	Benzydamini hydrochloridum	Benzydamine hydrochloride
RPL:35349	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35350	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35351	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35352	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35353	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35354	Argosulfan	Sulfathiazolum argentum	Sulfathiazolum argentum
RPL:35355	Oxycodone Teva	Oxycodoni hydrochloridum	Oxycodone hydrochloride
RPL:35356	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35357	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35358	Hascovir Control	Aciclovirum	Aciclovirum
RPL:35359	Aciclovir Hasco	Aciclovirum	Aciclovirum
RPL:35360	Tiapridal	Tiapridum	Tiapridum
RPL:35361	Pregabalin Accord	Pregabalinum	Pregabalinum
RPL:35362	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35363	Nizoral	Ketoconazolum	Ketoconazolum
RPL:35364	Azalia	Desogestrelum	Desogestrelum
RPL:35365	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35366	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35367	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35368	Aripiprazole Sandoz	Aripiprazolum	Aripiprazolum
RPL:35369	Aciclovir Ziaja	Aciclovirum	Aciclovirum
RPL:35370	Gopten 4,0	Trandolaprilum	Trandolaprilum
RPL:35372	Gopten 2,0	Trandolaprilum	Trandolaprilum
RPL:35373	Solifenacin Medreg	Solifenacini succinas	Solifenacini succinas
RPL:35374	Solifenacin Medreg	Solifenacini succinas	Solifenacini succinas
RPL:35376	Carvedilol SymPhar	Carvedilolum	Carvedilolum
RPL:35378	Carvedilol SymPhar	Carvedilolum	Carvedilolum
RPL:35379	Carvedilol SymPhar	Carvedilolum	Carvedilolum
RPL:35380	Moxifloxacin Aurovitas	Moxifloxacinum	Moxifloxacinum
RPL:35383	Klean-prep	Produkt złożony	Macrogolum 3350	Natrii sulfas anhydricum	Natrii hydrocarbonas	Natrii chloridum	Kalii chloridum
RPL:35384	Ceftazidime Hospira	Ceftazidimum pentahydricum	Ceftazidimum pentahydricum
RPL:35385	Ceftazidime Hospira	Ceftazidimum pentahydricum	Ceftazidimum pentahydricum
RPL:35387	Oxycodone Teva	Oxycodoni hydrochloridum	Oxycodone hydrochloride
RPL:35388	Oxycodone Teva	Oxycodoni hydrochloridum	Oxycodone hydrochloride
RPL:35389	Oxycodone Teva	Oxycodoni hydrochloridum	Oxycodone hydrochloride
RPL:35390	Oxycodone Teva	Oxycodoni hydrochloridum	Oxycodone hydrochloride
RPL:35394	Bibloc	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35398	Nevirapine Teva	Nevirapinum anhydricum	Nevirapinum anhydricum
RPL:35399	Irynotekan chlorowodorku QILU	Irinotecani hydrochloridum trihydricum	Irinotecani hydrochloridum trihydricum
RPL:35400	Odomzo	Sonidegibum	Sonidegibum
RPL:35401	Suprostiv	Tamsulosini hydrochloridum	Tamsulosini hydrochloridum
RPL:35408	Ibufen dla dzieci o smaku pomarańczowym	Ibuprofenum	Ibuprofenum
RPL:35409	Piperacillin/Tazobactam Stravencon	Piperacillinum + Tazobactamum	Piperacillinum	Tazobactamum
RPL:35410	Fenistil	Dimetindeni maleas	Dimetindeni maleas
RPL:35411	Frisium 10	Clobazamum	Clobazamum
RPL:35412	Aknemycin	Erythromycinum	Erythromycinum
RPL:35413	Kanuma	Sebelipazum alfa	Sebelipazum alfa
RPL:35414	Aspirin	Acidum acetylsalicylicum	Acidum acetylsalicylicum
RPL:35415	Gyno-Pevaryl 150	Econazoli nitras	Econazoli nitras
RPL:35416	Strensiq	Asfotasum alfa	Asfotasum alfa
RPL:35417	Strensiq	Asfotasum alfa	Asfotasum alfa
RPL:35418	Indocollyre 0,1%	Indometacinum	Indometacinum
RPL:35419	Tranxene	Dikalii clorazepas	Dikalii clorazepas
RPL:35420	Aescin	Escinum	Escinum
RPL:35421	Bilokord	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35422	Tardyferon-Fol	Ferrosi sulfas + Acidum folicum	Ferrosi sulfas	Acidum folicum
RPL:35423	Flamexin	Piroxicamum	Piroxicamum
RPL:35424	Bisocard	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35425	Fluimucil Muko	Acetylcysteinum	Acetylcysteinum
RPL:35426	Cusi Erythromycin 0,5 %	Erythromycinum
RPL:35427	Desandrelle	Desogestrelum	Desogestrelum
RPL:35428	Taxespira	Docetaxelum	Docetaxelum
RPL:35429	Taxespira	Docetaxelum	Docetaxelum
RPL:35430	Taxespira	Docetaxelum	Docetaxelum
RPL:35431	Raxone	Idebenonum	Idebenonum
RPL:35432	Diprogenta	Betamethasoni dipropionas + Gentamicinum	Betamethasoni dipropionas	Gentamicinum
RPL:35433	Diclac Lipogel	Diclofenacum natricum	Diclofenacum natricum
RPL:35434	Zaldiar	Tramadoli hydrochloridum + Paracetamolum	Tramadoli hydrochloridum	Paracetamolum
RPL:35435	Brieka	Pregabalinum	Pregabalinum
RPL:35436	Brieka	Pregabalinum	Pregabalinum
RPL:35437	Brieka	Pregabalinum	Pregabalinum
RPL:35438	Bortezomib Actavis	Bortezomibum	Bortezomibum
RPL:35439	Oxycodone + Naloxone Ethypharm	Oxycodoni hydrochloridum + Naloxoni hydrochloridum	Oxycodoni hydrochloridum	Naloxoni hydrochloridum
RPL:35440	Oxycodone + Naloxone Ethypharm	Oxycodoni hydrochloridum + Naloxoni hydrochloridum	Oxycodoni hydrochloridum	Naloxoni hydrochloridum
RPL:35441	Oxycodone + Naloxone Ethypharm	Oxycodoni hydrochloridum + Naloxoni hydrochloridum	Oxycodoni hydrochloridum	Naloxoni hydrochloridum
RPL:35442	Oxycodone + Naloxone Ethypharm	Oxycodoni hydrochloridum + Naloxoni hydrochloridum	Oxycodoni hydrochloridum	Naloxoni hydrochloridum
RPL:35443	Oprymea	Pramipexolum	Pramipexolum
RPL:35444	Oprymea	Pramipexolum	Pramipexolum
RPL:35445	Oprymea	Pramipexolum	Pramipexolum
RPL:35448	Oxycodone Hydrochloride Wockhardt	Oxycodoni hydrochloridum	Oxycodoni hydrochloridum
RPL:35449	Metronidazol Polpharma	Metronidazolum	Metronidazolum
RPL:35450	Bactrim Forte	Sulfamethoxazolum + Trimethoprimum	Sulfamethoxazolum	Trimethoprimum
RPL:35451	Namaxir	Methotrexatum	Methotrexatum
RPL:35452	Namaxir	Methotrexatum	Methotrexatum
RPL:35453	Namaxir	Methotrexatum	Methotrexatum
RPL:35454	Logest	Gestodenum + Ethinylestradiolum	Gestodenum	Ethinylestradiolum
RPL:35455	Ibum	Ibuprofenum	Ibuprofenum
RPL:35456	Ibum Forte	Ibuprofenum	Ibuprofenum
RPL:35460	Ampicillin Mylan	Ampicillinum natricum	Ampicillinum natricum
RPL:35461	Ampicillin Mylan	Ampicillinum natricum	Ampicillinum natricum
RPL:35462	Ampicillin Mylan	Ampicillinum natricum	Ampicillinum natricum
RPL:35463	Ampicillin Mylan	Ampicillinum natricum	Ampicillinum natricum
RPL:35468	Entomix	Dinitrogenii oxidum + Oxygenium	Dinitrogenii oxidum	Oxygenium
RPL:35469	Hydroxyzinum Amara	Hydroxyzini hydrochloridum	Hydroxyzini hydrochloridum
RPL:35471	Octaplex	Prothrombinum multiplex humanum	Prothrombinum multiplex humanum
RPL:35475	Pemetrexed Sandoz	Pemetrexedum	Pemetrexedum
RPL:35476	Pemetrexed Sandoz	Pemetrexedum	Pemetrexedum
RPL:35477	Pemetrexed Sandoz	Pemetrexedum	Pemetrexedum
RPL:35478	Zerbaxa	Ceftolozanum + Tazobactamum	Ceftolozanum	Tazobactamum
RPL:35479	Bibloc	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35480	Bibloc	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35481	Stilnox	Zolpidemi tartras	Zolpidemi tartras
RPL:35486	Ampicillin + Sulbactam Mylan	Ampicillinum + Sulbactamum	Ampicillinum	Sulbactamum
RPL:35487	Ampicillin + Sulbactam Mylan  	Ampicillinum + Sulbactamum	Ampicillinum	Sulbactamum
RPL:35488	Respreeza	Inhibitor alfa-1 proteinazy, ludzki	alfa-1-Proteinasi inhibitor humanus
RPL:35489	Ditropan	Oxybutynini hydrochloridum	Oxybutynini hydrochloridum
RPL:35490	Pemetrexed Lilly	Pemetrexedum	Pemetrexedum
RPL:35491	Pemetrexed Lilly	Pemetrexedum	Pemetrexedum
RPL:35492	Azalia	Desogestrelum	Desogestrelum
RPL:35493	Nasometin	Mometasoni furoas	Mometasoni furoas
RPL:35494	Supremin MAX	Butamirati citras	Butamirati citras
RPL:35495	Pulneo o smaku coli	Fenspiridi hydrochloridum	Fenspiridi hydrochloridum
RPL:35496	Fortacin	Lidocainum + Prilocainum	Lidocainum	Prilocainum
RPL:35497	Elicea	Escitalopramum	Escitalopramum
RPL:35498	Concor 5	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35499	Zentel	Albendazolum	Albendazolum
RPL:35500	Milvane	Gestodenum + Ethinylestradiolum
RPL:35501	Dilizolen	Linezolidum	Linezolidum
RPL:35502	Uronorm	Solifenacini succinas	Solifenacini succinas
RPL:35503	Uronorm	Solifenacini succinas	Solifenacini succinas
RPL:35504	Concor Cor 1,25	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35505	Cinie 100	Sumatriptanum	Sumatriptanum
RPL:35506	Concor Cor 2,5	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35507	Condyline	Podophyllotoxinum	Podophyllotoxinum
RPL:35508	Ismigen	Produkt złożony	Produkt złożony
RPL:35509	Otrex 600	Diosminum	Diosminum
RPL:35510	Lesinelle	Drospirenonum + Ethinylestradiolum	Drospirenonum	Ethinylestradiolum
RPL:35511	Worykonazol Synthon	Voriconazolum	Voriconazolum
RPL:35513	Worykonazol Synthon	Voriconazolum	Voriconazolum
RPL:35515	Buscopan	Hyoscini butylbromidum	Hyoscini butylbromidum
RPL:35516	Femoston	Estradiolum, Estradiolum + Dydrogesteronum	Estradiolum	 Estradiolum + Dydrogesteronum
RPL:35517	Britisan	Brimonidini tartras + Timololum	Brimonidini tartras	Timololum
RPL:35518	Colchicine Genoptim	Colchicinum	Colchicinum
RPL:35519	Sinupret	Preparat ziołowy
RPL:35520	Zentel	Albendazolum	Albendazolum
RPL:35525	Imovane	Zopiclonum	Zopiclonum
RPL:35529	Escitalopram Actavis	Escitalopramum	Escitalopramum
RPL:35530	Elocom	Mometasoni fuoras	Mometasoni furoas
RPL:35531	Sanval	Zolpidemi tartras	Zolpidemi tartras
RPL:35532	Diprogenta	Betamethasoni dipropionas + Gentamicini sulfas	Betamethasoni dipropionas	Gentamicinum
RPL:35533	Myconafine	Terbinafinum	Terbinafinum
RPL:35534	Diprogenta	Betamethasoni dipropionas + Gentamicini sulfas	Betamethasone dipropionate	Gentamicinum
RPL:35535	Prokit	Itopridi hydrochloridum	Itopridi hydrochloridum
RPL:35536	Nexium	Esomeprazolum	Esomeprazolum
RPL:35537	Alpicort	Prednisolonum + Acidum salicylicum	Prednisolonum	Acidum salicylicum
RPL:35538	Tabex	Cytisinum	Cytisinum
RPL:35539	Eurespal	Fenspiridi hydrochloridum	Fenspiridi hydrochloridum
RPL:35547	Levofloxacin Sandoz	Levofloxacinum	Levofloxacinum
RPL:35548	Linezolid Adamed	Linezolidum	Linezolidum
RPL:35549	Trocordis	Bosentanum	Bosentanum monohydricum
RPL:35550	Trocordis	Bosentanum	Bosentanum monohydricum
RPL:35559	Nexium	Esomeprazolum	Esomeprazolum
RPL:35561	Sturiban	Bimatoprostum	Bimatoprostum
RPL:35562	Sturiban	Bimatoprostum	Bimatoprostum
RPL:35563	Atazanavir Teva	Atazanavirum	Atazanaviri sulfas
RPL:35564	Atazanavir Teva	Atazanavirum	Atazanaviri sulfas
RPL:35565	Atazanavir Teva	Atazanavirum	Atazanaviri sulfas
RPL:35566	Lesiplus	Drospirenonum + Ethinylestradiolum
RPL:35567	Lesiplus	Drospirenonum + Ethinylestradiolum
RPL:35568	Trileptal	Oxcarbazepinum	Oxcarbazepinum
RPL:35569	Dexamytrex	Gentamicini sulfas + Dexamethasonum	Gentamicini sulfas	Dexamethasonum
RPL:35570	Espumisan	Simeticonum	Simeticonum
RPL:35571	Fexeric	Ferrum (III)	Ferrum (III)
RPL:35573	Ivabradine Anpharm	Ivabradinum	Ivabradinum
RPL:35575	Toramide	Torasemidum	Torasemidum
RPL:35576	Ivabradine Anpharm	Ivabradinum	Ivabradinum
RPL:35577	Zalviso	Sufentanilum	Sufentanili citras
RPL:35581	Agregex	Clopidogrelum	Clopidogrelum
RPL:35582	Bibloc	Bisoprololi fumaras	Bisoprololi fumaras
RPL:35583	Jodek potasu Hemo Medika	Kalii iodidum	Kalii iodidum
RPL:35584	Rupatadinum Uriach	Rupatadinum	Rupatadinum
RPL:35585	Candifluc	Fluconazolum	Fluconazolum
RPL:35586	Methofill	Methotrexatum	Methotrexatum
RPL:35587	Aritavi	Duloxetinum	Duloxetini hydrochloridum
RPL:35588	Aritavi	Duloxetinum	Duloxetini hydrochloridum
RPL:35593	Calcium folinate Sandoz 	Calcii folinas	Calcium folinatum
RPL:35594	Tenofovir disoproxil Sandoz	Tenofoviri disoproxil	Tenofovirum disoproxilum
RPL:35596	Nasonex	Mometasoni furoas	Mometasoni furoas
RPL:35599	Beto 25 ZK	Metoprololi succinas	Metoprololi succinas
RPL:35600	Torsemed	Torasemidum	Torasemidum
RPL:35601	Torsemed	Torasemidum	Torasemidum
RPL:35602	Tanakan	Ginkgo bilobae folium extractum siccum	Ginkgo folii extractum siccum
RPL:35603	AirFluSal Forspiro	Salmeterolum + Fluticasoni propionas	Salmeterolu ksynafonian	Fluticasoni propionas
RPL:35605	AirFluSal Forspiro	Salmeterolum + Fluticasoni propionas	Salmeterolu ksynafonian	Fluticasoni propionas
RPL:35606	Lidiam	Lidocainum	Lidocainum
RPL:35607	Linezolid Accord	Linezolidum	Linezolidum
RPL:35608	RosuvaTeva	Rosuvastatinum	Rosuvastatinum calicum
RPL:35609	Claritine Allergy	Loratadinum	Loratadinum
RPL:35610	RosuvaTeva	Rosuvastatinum	Rosuvastatinum calicum
RPL:35611	RosuvaTeva	Rosuvastatinum	Rosuvastatinum calicum
RPL:35612	RosuvaTeva	Rosuvastatinum	Rosuvastatinum calicum
RPL:35613	Torsemed	Torasemidum	Torasemidum
RPL:35614	SISTAT	Simvastatinum	Simvastatinum
RPL:35615	SISTAT	Simvastatinum	Simvastatinum
RPL:35616	SISTAT	Simvastatinum	Simvastatinum
RPL:35619	SISTAT	Simvastatinum	Simvastatinum
RPL:35623	Ezetimibe Apotex	Ezetimibum	Ezetimibum
RPL:35626	Beto 25 ZK	Metoprololi succinas	Metoprololi succinas
RPL:35627	Soluro	Solifenacini succinas	Solifenacini succinas
RPL:35628	Soluro	Solifenacini succinas	Solifenacini succinas
RPL:35629	Malidum	Eplerenonum	Eplerenonum
RPL:35630	Malidum	Eplerenonum	Eplerenonum
RPL:35636	Sperart	Valganciclovirum	Valgancicloviri hydrochloridum
RPL:35637	Zdroviprazol	Omeprazolum	Omeprazolum
RPL:35638	Zdroviprazol	Omeprazolum	Omeprazolum
RPL:35647	Olamide	Metoclopramidi hydrochloridum	Metoclopramidi hydrochloridum
RPL:35648	Hydroxyzine Orion	Hydroxyzini hydrochloridum	Hydroxyzini hydrochloridum
RPL:35649	Hydroxyzine Orion	Hydroxyzini hydrochloridum	Hydroxyzini hydrochloridum
RPL:35651	Amoksiklav	Amoxicillinum + Acidum clavulanicum	Amoxicillinum	Acidum clavulanicum
RPL:35656	Escitalopram Actavis	Escitalopramum	Escitalopramum
RPL:35658	Reseligo	Goserelinum	Goserelini acetas
RPL:35659	Reseligo	Goserelinum	Goserelini acetas
RPL:35660	Gutron	Midodrini hydrochloridum	Midodrini hydrochloridum
RPL:35661	Mirena	Levonorgestrelum	Levonorgestrelum
RPL:35666	Ritonavir Sandoz	Ritonavirum	Ritonavirum
RPL:35668	Varlota	Erlotinibum	Erlotinibum
RPL:35669	Varlota	Erlotinibum	Erlotinibum
RPL:35670	Varlota	Erlotinibum	Erlotinibum
RPL:35671	Varlota	Erlotinibum	Erlotinibum
RPL:35672	Roticox	Etoricoxibum	Etoricoxibum
RPL:35673	Roticox	Etoricoxibum	Etoricoxibum
RPL:35674	Roticox	Etoricoxibum	Etoricoxibum
RPL:35675	Roticox	Etoricoxibum	Etoricoxibum
RPL:35676	Astrium	Rosuvastatinum	Rosuvastatinum calicum
RPL:35677	Astrium	Rosuvastatinum	Rosuvastatinum calicum
RPL:35678	Astrium	Rosuvastatinum	Rosuvastatinum calicum
RPL:35679	Astrium	Rosuvastatinum	Rosuvastatinum calicum
RPL:35682	Lokren 20	Betaxololi hydrochloridum	Betaxololi hydrochloridum
RPL:35683	Nurofen dla dzieci	Ibuprofenum	Ibuprofenum
RPL:35684	Tantum Rosa	Benzydamini hydrochloridum	Benzydamini hydrochloridum
RPL:35685	Torsemed	Torasemidum	Torasemidum
RPL:35686	Izotek 20 mg	Isotretinoinum	Isotretinoinum
RPL:35687	Praxbind	Idarucizumabum	Idarucizumabum
RPL:35688	Gutron	Midodrini hydrochloridum	Midodrini hydrochloridum
RPL:35689	Nizoral	Ketoconazolum	Ketoconazolum
RPL:35690	Otinum	Cholini salicylas	Cholini salicylas
RPL:35691	Floxal	Ofloxacinum
RPL:35692	Isentress	Raltegravirum	Raltegrawir
RPL:35693	Brinzolamide Actavis	Brinzolamidum	Brinzolamidum
RPL:35694	Demezon	Dexamethasoni natrii phosphas	Dexamethasoni natrii phosphas
RPL:35695	LAIF 600	Hyperici herbae extractum siccum	Hyperici herba extractum siccum
RPL:35697	Valdixextrakt	Valerianae extractum hydroalcoholicum siccum	Valerianae extractum hydroalcoholicum siccum
RPL:35698	Lucetam	Piracetamum	Piracetamum
RPL:35707	ChondroCelect	Oznakowane, zdolne do życia autologiczne komórki chrząstki namnożone ex vivo zawierające specyficzne białka markerowe	Characterised viable autologous cartilage cells expanded ex vivo expressing specific marker proteins
